IncidentID,IncidentDate,State,CityOrCounty,Address,Killed,Injured,Operations
1016264,"December 28, 2017",Texas,Houston,"5901 Selinsky Rd",1,2,N/A
1015944,"December 28, 2017","North Carolina",Durham,"1200 Block of Wabash St",1,0,N/A
1016731,"December 28, 2017",California,"South Gate","9800 block of Bowman Ave",1,0,N/A
1016490,"December 28, 2017",Missouri,"Saint Louis","1700 block of Dick Gregory Pl",1,0,N/A
1017539,"December 28, 2017",Pennsylvania,Brownsville,"253 3rd Ave",0,0,N/A
1016129,"December 28, 2017",Pennsylvania,Dover,"3800 block of Kings Ln",1,0,N/A
1015964,"December 28, 2017",Connecticut,"New Haven","300 block of Poplar St",0,1,N/A
1015963,"December 28, 2017",Connecticut,Westport,"Merritt Pkwy",0,0,N/A
1015956,"December 28, 2017",California,Stockton,"1100 Block of E Hazelton Ave",0,0,N/A
1016678,"December 28, 2017",Massachusetts,Boston,"3091 Washington St",0,0,N/A
1016477,"December 28, 2017",Oregon,Brookings,"15441 Oceanview Dr",0,1,N/A
1016662,"December 28, 2017","South Carolina",Columbia,"100 block of Silo Ct",0,1,N/A
1015803,"December 28, 2017",California,Bakersfield,"E 11th St and S King St",0,1,N/A
1302326,"December 28, 2017",Ohio,Thornville,"11000 block of Roley Hills Rd",0,0,N/A
1017187,"December 28, 2017",Washington,"College Place","700 block of S College Ave",0,0,N/A
1016187,"December 28, 2017",Massachusetts,Boston,"32 Florian St",0,3,N/A
1016637,"December 28, 2017",Massachusetts,Brockton,"16-18 Bunker Ave",0,0,N/A
1021283,"December 28, 2017",Oregon,Brookings,"19100 Barnacle Rock Rd",0,0,N/A
1021280,"December 28, 2017",Oregon,Veneta,"Erdman Way",0,0,N/A
1015687,"December 28, 2017",Louisiana,"New Orleans","2900 block of St Anthony St",0,2,N/A
1016619,"December 28, 2017",Alabama,Birmingham,"Highway 280",1,0,N/A
1015876,"December 28, 2017",Montana,Kalispell,"Lower Valley Rd",0,1,N/A
1017170,"December 28, 2017",Louisiana,"New Orleans","2400 block of Farragut St",0,0,N/A
1015869,"December 28, 2017",Florida,"Panama City","Cherry St and S Hwy 22 A",0,1,N/A
1015859,"December 28, 2017",Florida,Orlando,"Kirkland Blvd",0,1,N/A
1015857,"December 28, 2017",California,Stockton,"1600 Block of 6th St",0,0,N/A
1015849,"December 28, 2017",California,Stockton,"Arcade St and El Dorado St",0,0,N/A
1016574,"December 28, 2017","North Carolina","High Point","Garrison St",1,1,N/A
1015690,"December 28, 2017",Virginia,Fredericksburg,"18 Newcastle Pl",2,0,N/A
1016532,"December 28, 2017",Tennessee,Memphis,"Walden Glen Cove",1,1,N/A
1016536,"December 28, 2017",Louisiana,Shreveport,"Portland Avenue and Attaway Avenue",0,1,N/A
1016528,"December 28, 2017",Louisiana,Natchitoches,"1500 block of Stella Street",0,0,N/A
1016107,"December 28, 2017","South Carolina",Greenville,"700 Haywood Rd",0,0,N/A
1018954,"December 28, 2017",Alabama,Dothan,N/A,0,1,N/A
1016045,"December 28, 2017",Texas,"Fort Worth","2300 block of New York Ave",1,0,N/A
1015815,"December 28, 2017",California,Arvin,"200 Campus Dr",0,0,N/A
1042080,"December 28, 2017",Florida,Gainesville,"1200 block of SW 61 Terrace",0,0,N/A
1016031,"December 28, 2017",Georgia,Atlanta,"Linkwood Rd",1,0,N/A
1015813,"December 28, 2017",Tennessee,Murfreesboro,"1000 block of Gunnerson Ave",0,0,N/A
1016488,"December 28, 2017",Kansas,Wichita,"1000 block of McCormick",1,0,N/A
1016483,"December 28, 2017",Idaho,Rathdrum,"1300 block of W Laramie Ave",0,0,N/A
1017098,"December 28, 2017",Kentucky,Mayfield,"Sherwood Forrest",0,1,N/A
1016475,"December 28, 2017",Texas,Taylor,"100 block of Carlos Parker Blvd",0,1,N/A
1015795,"December 28, 2017",California,Bakersfield,"E 3rd St and Tyree Toliver St",0,0,N/A
1016516,"December 28, 2017",Tennessee,Chattanooga,"7600 block of N Bishop Dr",1,0,N/A
1015835,"December 28, 2017",Florida,"Fort Lauderdale","3670 N State Route 7",0,1,N/A
1016511,"December 28, 2017",Tennessee,Jackson,"Briarcliff Dr",0,1,N/A
1017860,"December 28, 2017",Oklahoma,Chickasha,N/A,0,1,N/A
1017051,"December 28, 2017",California,Compton,"100 block of E Caldwell St",2,0,N/A
1015788,"December 28, 2017",Indiana,Elkhart,"2020 E Bristol St",1,0,N/A
1036492,"December 28, 2017",Texas,Beaumont,"3025 Washington Blvd",1,0,N/A
1016437,"December 28, 2017",Mississippi,"Biloxi (Saint Martin)","Tucker Road",0,1,N/A
1015756,"December 28, 2017","District of Columbia",Washington,"1300 block of Congress St SE",0,0,N/A
1021426,"December 28, 2017","South Carolina",Longs,"N SC 905",0,0,N/A
1016623,"December 28, 2017",Alabama,Birmingham,"400 block of Princeton Avenue",0,1,N/A
1017737,"December 28, 2017",Virginia,Fredericksburg,"Heron Drive",1,1,N/A
1018961,"December 28, 2017",Alabama,"Alexander City","Hillabee St",0,0,N/A
1016952,"December 28, 2017",Ohio,Dayton,"3500 block of Stanford Pl",0,0,N/A
1018956,"December 28, 2017",Alabama,"Alexander City",US-280,0,0,N/A
1015771,"December 28, 2017",Illinois,Dolton,"733 E 142nd St",1,1,N/A
1019766,"December 28, 2017",Missouri,"Saint Robert","Tampa Rd",0,0,N/A
1044685,"December 28, 2017",Florida,"Green Cove Springs","Haven Ave",0,0,N/A
1015657,"December 28, 2017",Mississippi,Moorhead,"1008 Olive St",0,1,N/A
1015645,"December 28, 2017",Texas,Dallas,"14900 block of Lasater Rd",0,1,N/A
1431101,"December 28, 2017",Maryland,Hyattsville,"7600 block of Muncy Rd",0,1,N/A
1015634,"December 28, 2017",Kentucky,Versailles,"1580 Pisgah Pike",0,1,N/A
1016021,"December 28, 2017","North Carolina",Salisbury,"115 E 11th St",0,1,N/A
1016716,"December 28, 2017",Texas,Houston,"3010 Gears Rd",0,0,N/A
1016402,"December 28, 2017",Maryland,Baltimore,"400 block of N East Ave",0,1,N/A
1016387,"December 28, 2017",Delaware,Wilmington,"201 S Heald St",0,1,N/A
1020999,"December 28, 2017",Pennsylvania,Johnstown,"Congress Ave",0,0,N/A
1015614,"December 28, 2017","District of Columbia",Washington,"950 Eastern Ave NE",1,0,N/A
1015599,"December 28, 2017",California,Selma,"Country Rose Ln",1,0,N/A
1016621,"December 28, 2017",Alabama,Demopolis,"1500 block of Queensbury Ln",1,0,N/A
1016093,"December 28, 2017","South Carolina",Winnsboro,"SC 200",2,0,N/A
1016329,"December 28, 2017",Ohio,Columbus,"4790 Hilton Corporate Dr",1,1,N/A
1017530,"December 28, 2017","New Jersey",Franklin,"Rutherford Ave",0,0,N/A
1022650,"December 28, 2017",Illinois,Kankakee,"400  N Schuyler Ave",0,0,N/A
1015565,"December 28, 2017","New York",Buffalo,"100 block of E Amherst St",1,1,N/A
1290435,"December 31, 2018",Nebraska,Omaha,"2500 block of Emmet St",0,0,N/A
1289500,"December 31, 2018",Texas,"Houston (Cloverleaf)","14200 block of Duncannon Dr",1,2,N/A
1291253,"December 31, 2018","West Virginia",Worthington,"Michael Hill Rd",0,0,N/A
1289028,"December 31, 2018",Oklahoma,"Oklahoma City","N Rockwell Ave and W Wilshire Blvd",0,1,N/A
1289865,"December 31, 2018",Tennessee,"Memphis (Bartlett)","3359 Summerhill Dr",1,1,N/A
1290413,"December 31, 2018",Nevada,"Las Vegas","N E St and Jefferson Ave",0,1,N/A
1290400,"December 31, 2018",Vermont,Burlington,"N Champlain St and Manhattan Dr",0,0,N/A
1295009,"December 31, 2018",Missouri,"Saint Louis (Overland)",N/A,0,0,N/A
1291926,"December 31, 2018","North Carolina",Durham,"Hill St",0,1,N/A
1290378,"December 31, 2018",Massachusetts,Worcester,"Dorchester St and Cutler St",0,0,N/A
1290368,"December 31, 2018",Texas,Houston,"Kashmere St and Collingsworth St",0,0,N/A
1290364,"December 31, 2018",Massachusetts,Boston,"Harrison Ave and Oxford Pl",0,0,N/A
1289364,"December 31, 2018",Indiana,Evansville,"West Columbia St",0,0,N/A
1289362,"December 31, 2018","New York","New York (Manhattan)","110 Bedford St",1,0,N/A
1292848,"December 31, 2018",Kansas,Olathe,"12051 Bass Pro Dr",0,0,N/A
1289794,"December 31, 2018",Georgia,"Stone Mountain","5345 Memorial Dr",1,0,N/A
1291834,"December 31, 2018",Florida,"Fort Pierce","2400 block of N 42nd St",0,0,N/A
1290146,"December 31, 2018",Texas,"Fort Worth","5430 Miller Ave",0,0,N/A
1290313,"December 31, 2018",Kansas,Goessel,"301 E Commercial St",0,0,N/A
1288927,"December 31, 2018",Colorado,Longmont,"2211 Pratt St",1,0,N/A
1289279,"December 31, 2018",Alabama,Birmingham,"3205 Birmingport Rd",1,1,N/A
1291156,"December 31, 2018",Texas,Mexia,"500 block of W Commerce St",0,0,N/A
1290298,"December 31, 2018",Ohio,Dayton,"2500 block of Home Ave",0,1,N/A
1289071,"December 31, 2018",California,"Los Angeles","13600 block of Vanowen St",1,0,N/A
1289318,"December 31, 2018",Massachusetts,Methuen,"Lowell St and N Lowell St",0,0,N/A
1288781,"December 31, 2018",Florida,Miami,"374 NW 27th Ave",1,0,N/A
1290261,"December 31, 2018",Kentucky,Owensboro,"700 block of Elm St",0,0,N/A
1290274,"December 31, 2018",Kansas,Topeka,"SW 17th St and SW Westport Dr",0,0,N/A
1290266,"December 31, 2018",Louisiana,"Baton Rouge","6300 block of Airline Hwy",0,0,N/A
1288883,"December 31, 2018",Pennsylvania,Waterville,"Church St",1,0,N/A
1289893,"December 31, 2018","South Carolina",Columbia,"300 block of S Highland Forest Dr",1,0,N/A
1290194,"December 31, 2018",Missouri,"Saint Louis","Davis St and Virginia Ave",1,0,N/A
1290256,"December 31, 2018",Texas,"Fort Worth","2900 Renaissance Dr",0,1,N/A
1289282,"December 31, 2018",Missouri,Springfield,"500 block of S New Ave",0,0,N/A
1292746,"December 31, 2018",Ohio,Cleveland,"W St Clair Ave and W 9th St",0,1,N/A
1290238,"December 31, 2018",Kentucky,Hopkinsville,"101 Talbert Dr",0,1,N/A
1289274,"December 31, 2018","New York",Nyack,"108 Main St",0,0,N/A
1290226,"December 31, 2018",Louisiana,"New Orleans","4700 block of Piety St",0,1,N/A
1290221,"December 31, 2018",Oklahoma,Tulsa,N/A,0,0,N/A
1292736,"December 31, 2018","South Carolina",Burton,"Milledge Village Rd",0,0,N/A
1289359,"December 31, 2018",Pennsylvania,Philadelphia,"4200 block of N Broad St",0,0,N/A
1289354,"December 31, 2018",Connecticut,Hartford,"942 Main St",0,2,N/A
1291538,"December 31, 2018",Pennsylvania,Douglassville,"2300 block of E Main St",0,0,N/A
1290183,"December 31, 2018","West Virginia",Charleston,N/A,0,0,N/A
1290186,"December 31, 2018","New York",Buffalo,"Cambridge Ave",0,1,N/A
1291341,"December 31, 2018",Michigan,"Benton Harbor","2086 Colfax Ave",1,0,N/A
1290159,"December 31, 2018",Louisiana,"New Iberia","Ann St and 20 Arpent Rd",0,1,N/A
1289238,"December 31, 2018",Florida,"Miami Gardens","4400 block of NW 200th St",0,1,N/A
1290523,"December 31, 2018",Colorado,Denver,"2900 N Downing St",0,1,N/A
1290134,"December 31, 2018",Missouri,"Saint Joseph",N/A,0,1,N/A
1290813,"December 31, 2018",Virginia,Richmond,"3600 Kings Point Ct",2,0,N/A
1291724,"December 31, 2018",Florida,"Fort Pierce","100 block of N 29th St",0,0,N/A
1290119,"December 31, 2018",Arkansas,"Pulaski (county)",N/A,0,0,N/A
1290117,"December 31, 2018",Arkansas,"Pulaski (county)",N/A,0,0,N/A
1290112,"December 31, 2018",California,Fresno,"3300 block of Belmont Ave",0,0,N/A
1290094,"December 31, 2018",Texas,Tyler,"10672 County Road 383",1,1,N/A
1290091,"December 31, 2018",California,Paradise,"400 block of Apple Ln",0,0,N/A
1289407,"December 31, 2018",California,Norwalk,"14300 block of Carmenita Rd",1,0,N/A
1290799,"December 31, 2018",Georgia,Atlanta,"1479 Bouldercrest Rd",1,0,N/A
1289198,"December 31, 2018",Ohio,Cincinnati,"Hewitt Ave and Trimble Ave",0,1,N/A
1290074,"December 31, 2018",California,Bakersfield,"1100 block of Niles St",0,0,N/A
1290072,"December 31, 2018",California,Bakersfield,"1200 block of 3rd St",0,0,N/A
1291048,"December 31, 2018",Indiana,Evansville,"W Washington and SE 2nd St",0,0,N/A
1290063,"December 31, 2018",California,Bakersfield,"1200 block of Monterey St",0,0,N/A
1288818,"December 31, 2018",Kentucky,Louisville,"2200 block of Mary Catherine Dr",0,1,N/A
1289335,"December 31, 2018",Louisiana,"New Orleans","2500 block of Gravier St",1,0,N/A
1303566,"December 31, 2018",Missouri,"Kansas City","2640 Prospect Ave",0,0,N/A
1291689,"December 31, 2018",Florida,Naples,"100 block of 14th St NW",0,0,N/A
1289163,"December 31, 2018",Alabama,"Muscle Shoals","100 block of Industrial Dr",0,0,N/A
1289162,"December 31, 2018",Alabama,"Muscle Shoals","1000 block of Harding Ave",0,0,N/A
1290285,"December 31, 2018",Texas,Houston,"12101 Fondren Rd",1,0,N/A
1292526,"December 31, 2018",Texas,Odessa,N/A,0,0,N/A
1291013,"December 31, 2018",Ohio,Toledo,"900 block of Bassett St",0,0,N/A
1289307,"December 31, 2018",Massachusetts,Fitchburg,"81 Summit St",0,0,N/A
1291007,"December 31, 2018",California,"La Verne","1800 block of 1st St",0,0,N/A
1303867,"December 31, 2018",Mississippi,Vicksburg,"2828 Ken Karl Ave",0,1,N/A
1290982,"December 31, 2018",Ohio,Circleville,"Fairview Blvd",0,0,N/A
1290497,"December 31, 2018",Missouri,"Saint Louis","1400 block of Kingsland Ave",1,0,N/A
1303872,"December 31, 2018","South Carolina","North Charleston","7335 Stall Rd",1,0,N/A
1290515,"December 31, 2018",Colorado,"Colorado Springs","8200 Broughton Ct",1,0,N/A
1289098,"December 31, 2018",California,"Los Angeles","7100 block of Kansas Ave",1,0,N/A
1289412,"December 31, 2018",Washington,Seattle,"9600 block of Aurora Avenue North",1,0,N/A
1289458,"December 31, 2018","New Hampshire",Portsmouth,"697 Islington St",0,0,N/A
1289437,"December 31, 2018",Texas,Dallas,"2728 N Buckner Blvd",1,0,N/A
1290436,"December 31, 2018",Nebraska,Omaha,"2514 Bristol St",0,0,N/A
1291281,"December 31, 2018",Florida,"Fort Myers","3647 Minnesota Dr",0,0,N/A
1290439,"December 31, 2018",Nebraska,Omaha,N/A,0,0,N/A
1289414,"December 31, 2018",California,Oakland,"6000 block of MacArthur Blvd",1,0,N/A
1289312,"December 31, 2018",Missouri,"Kansas City","4000 block of Troost Ave",0,2,N/A
1289091,"December 31, 2018",California,Wilmington,"E St and Eubank Ave",0,1,N/A
1290099,"December 31, 2018",Arkansas,Fayetteville,"1101 S Curtis Ave",0,1,N/A
1290880,"December 31, 2018",Alabama,Gadsden,"700 block of E Broad St",0,1,N/A
1289200,"December 31, 2018",Indiana,"Fort Wayne","9200 block of Springbreeze Ct",0,1,N/A
1289294,"December 31, 2018",Indiana,"Fort Wayne","E Williams St and Lafayette St",1,0,N/A
1289271,"December 31, 2018",Georgia,Lawrenceville,"1874 Riverlanding Cir",2,0,N/A
1289721,"December 31, 2018",Ohio,Columbus,"1371 Cleveland Ave",0,1,N/A
1292429,"December 31, 2018",Florida,"Fruitland Park","US 27",0,0,N/A
1289441,"December 31, 2018",California,Wilmington,"325 N Neptune Ave",0,1,N/A
1289015,"December 31, 2018",Oklahoma,"Oklahoma City","2116 SW 59th St",0,0,N/A
1289543,"December 31, 2018",Wisconsin,Milwaukee,"W Mitchell St and S 1st St",1,0,N/A
1294338,"December 31, 2018","North Carolina","Rocky Mount","600 block of Woodland Ave",0,1,N/A
1300872,"December 31, 2018",Wisconsin,Milwaukee,"W Mitchell St and S 23rd St",0,0,N/A
1289653,"December 31, 2018",Illinois,"Elk Grove Village","Smethwick Ln and Brantwood Ave",0,1,N/A
1288974,"December 31, 2018","North Carolina",Burlington,"700 block of Elizabeth St",0,0,N/A
1290823,"December 31, 2018",Georgia,Thomasville,"110 Lucy St",0,0,N/A
1289246,"December 31, 2018",Missouri,"Saint Louis","Shepley Dr",0,2,N/A
1291099,"December 31, 2018",Missouri,Eldon,"Sandstone Rd",0,1,N/A
1288925,"December 31, 2018","South Carolina",Columbia,"300 block of McRae St",1,0,N/A
1289903,"December 31, 2018",Indiana,Indianapolis,"300 block of S Temple Dr",0,1,N/A
1289352,"December 31, 2018",Mississippi,Natchez,"State Park Rd",0,0,N/A
1290782,"December 31, 2018",Kentucky,Gray,"Emanuel Hollow Rd",0,0,N/A
1290143,"December 31, 2018",Nebraska,"Elba (Cotesfield)","Dannevirke Rd and Page Rd",0,1,N/A
1290065,"December 31, 2018",Michigan,"Benton Harbor","2000 block of Colfax Ave",1,0,N/A
1289155,"December 31, 2018",Indiana,Indianapolis,"Hiatt St and Miller St",1,0,N/A
1288841,"December 31, 2018",Tennessee,Greeneville,"805 Willis Dr",0,0,N/A
1289686,"December 31, 2018",Ohio,Cleveland,"4462 Denison Ave",3,2,N/A
1289025,"December 31, 2018","North Carolina","Winston Salem (Winston-salem)","Parkview Ct",1,0,N/A
1288870,"December 31, 2018",Georgia,Atlanta,"176 Fairburn Rd",0,1,N/A
1289339,"December 31, 2018",Louisiana,"Denham Springs","Lotts Ln",1,0,N/A
1289845,"December 31, 2018",Ohio,Cleveland,"Kinsman Rd and Grand Ave",0,1,N/A
1292774,"December 31, 2018","New York",Nyack,N/A,0,0,N/A
1288993,"December 31, 2018","North Carolina",Raleigh,"7100 block of Plumleaf Rd",0,2,N/A
1288752,"December 31, 2018",Ohio,Cincinnati,"3627 McHenry Ave",1,0,N/A
1292257,"December 31, 2018",Ohio,Ravenna,"2400 block of Hazelnut Dr",1,0,N/A
1290732,"December 31, 2018",Ohio,Cleveland,"W 46th St and Storer Ave",0,0,N/A
1289663,"December 31, 2018","New Jersey",Pleasantville,"N New Rd and W Adams Ave",0,1,N/A
1346595,"December 31, 2018",Pennsylvania,Indiana,"500 block of Philadelphia St",0,0,N/A
1290712,"December 31, 2018",Pennsylvania,Pittsburgh,"Mellon St and Hayes St",0,0,N/A
1290923,"December 31, 2018",Mississippi,Flowood,"I-20 and I-55",0,2,N/A
1289240,"December 31, 2018",Florida,Tampa,"13400 block of N Nebraska Ave",1,0,N/A
1291475,"December 31, 2018","New Jersey",Paterson,"111 Pearl St",0,0,N/A
1291649,"December 31, 2018",Florida,Palatka,"2500 block of Campbell St",1,0,N/A
1291465,"December 31, 2018","New Jersey",Vineland,"4039 S Main Rd",0,0,N/A
1291463,"December 31, 2018","New Jersey",Vineland,"Grape St and 6th St",0,1,N/A
1291459,"December 31, 2018","New Jersey",Vineland,"7th St and Almond St",0,1,N/A
1290216,"December 31, 2018","New Jersey","Atlantic City","3001 Pacific Ave",0,1,N/A
1291451,"December 31, 2018","New Jersey",Willingboro,"Peachfield Ln",0,0,N/A
1288698,"December 31, 2018","New Jersey",Elizabeth,"531 5th St",0,0,N/A
1288694,"December 31, 2018","New Jersey",Newark,"80 block of Davenport Ave",0,1,N/A
1292286,"December 31, 2018",Maryland,Baltimore,"Boston St",0,0,N/A
1290636,"December 31, 2018",Florida,"Saint Petersburg",N/A,0,0,N/A
1290374,"December 31, 2018",Iowa,Dayton,"IA 175 and Oak Ave",1,0,N/A
1289669,"December 31, 2018",Illinois,Chicago,"5400 block of W Gladys Ave",0,2,N/A
1289659,"December 31, 2018",Illinois,Chicago,"2900 block of W Cortland St",0,2,N/A
1289635,"December 31, 2018",Illinois,Chicago,"300 block of E 53rd St",1,0,N/A
1288629,"December 31, 2018",Illinois,Chicago,"242 W Garfield Blvd",0,2,N/A
1289651,"December 31, 2018",Maryland,"Cumberland (Lavale)",N/A,0,0,N/A
1289648,"December 31, 2018",Illinois,Chicago,"12200 block of S Normal Ave",0,1,N/A
1288618,"December 31, 2018",Illinois,Chicago,"7500 block of S Wolcott Ave",0,1,N/A
1289642,"December 31, 2018",Illinois,Chicago,"200 block of W 95th St",1,0,N/A
1288612,"December 31, 2018",Illinois,Chicago,"12200 block of S State St",0,1,N/A
1289164,"December 31, 2018",California,"San Bernardino","W 16th St and Genevieve St",0,1,N/A
1289584,"December 31, 2018",Maryland,Baltimore,N/A,0,1,N/A
1289581,"December 31, 2018",Maryland,Baltimore,"1300 block of Harford Rd",0,2,N/A
1289573,"December 31, 2018",Maryland,Baltimore,"2800 block of Spring Hill Ave",0,1,N/A
1288657,"December 31, 2018",Maryland,Baltimore,"50 block of W 20th St",1,0,N/A
1289562,"December 31, 2018",Florida,"Lake Worth","S D St",0,0,N/A
1289560,"December 31, 2018",Florida,"Delray Beach","400 block of SW Sixth Ave",0,0,N/A
1289558,"December 31, 2018",Florida,"Delray Beach","500 block of Auburn Cir W",0,0,N/A
1289557,"December 31, 2018",Florida,"Boynton Beach","2300 block of N Federal Hwy",0,0,N/A
1289554,"December 31, 2018",Florida,"Royal Palm Beach","1000 Block of Palm Beach Trace Dr",0,1,N/A
1289569,"December 31, 2018",Maryland,Baltimore,"4500 block of Green Rose Ln",1,0,N/A
1289575,"December 31, 2018",Maryland,Baltimore,"700 block of Whitmore Ave",0,2,N/A
1291269,"December 31, 2018",Michigan,"Battle Creek","250 Graves Ave",1,0,N/A
1289243,"December 31, 2018",Michigan,Jackson,"300 block of Mitchell St",1,0,N/A
1289435,"December 31, 2018",Michigan,"Grand Rapids","1500 block of Eastern Avenue SE",0,1,N/A
1289525,"December 31, 2018",Michigan,Detroit,"4600 block of Bedford",0,1,N/A
1293717,"December 31, 2018",California,Hanford,"9th Ave and Hanford Armona Rd",1,0,N/A
1289497,"December 31, 2018",Texas,"Fort Worth","Tierney Rd",0,1,N/A
1290028,"December 31, 2018",Texas,"Fort Worth","3220 S Jones St",1,0,N/A
1290535,"December 31, 2018",Wisconsin,Oshkosh,"Pratt Trail",0,0,N/A
1290506,"December 31, 2018",Texas,Abilene,"2400 block of Glendale Dr",0,0,N/A
1289545,"December 31, 2018",Wisconsin,Milwaukee,"4000 block of W Good Hope Rd",1,0,N/A
1289235,"December 31, 2018",Alabama,Huntsville,"3208 Long Ave SW",0,1,N/A
1292121,"December 31, 2018",Wisconsin,Racine,"6th St and Memorial Dr",0,1,N/A
1295150,"December 31, 2018",Mississippi,Clarksdale,"Lincoln St and 6th St",0,0,N/A
1289461,"December 31, 2018",Massachusetts,Boston,"1439 Dorchester Ave",0,1,N/A
1289384,"December 31, 2018",Arizona,Phoenix,"1300 block of N 43rd Ave",0,1,N/A
1290354,"December 31, 2018",California,Oakland,"8600 block of International Blvd",1,0,N/A
1294393,"December 31, 2018",Arkansas,"Springdale (Bethel Heights)","5325 N Oak St",1,0,N/A
1290469,"December 31, 2018",Tennessee,"Johnson City","407 Hamilton St",0,0,N/A
1292042,"December 31, 2018",Georgia,"Cave Spring","Blacks Bluff Rd",0,0,N/A
1292017,"December 31, 2018",Mississippi,Oxford,"N 6th St",0,0,N/A
1291271,"December 30, 2018",Montana,"Sun Prairie",N/A,0,0,N/A
1288366,"December 30, 2018",Texas,Seguin,"2400 block of W Kingsbury St",0,0,N/A
1289346,"December 30, 2018","New York",Lagrangeville,"State Rte 55",0,0,N/A
1288491,"December 30, 2018",Tennessee,Morristown,"Harrison St",0,1,N/A
1289941,"December 30, 2018",Missouri,Sikeston,"200 block of S Scott St",0,1,N/A
1288885,"December 30, 2018",Virginia,Arlington,"S Glebe Rd and S Arlington Ridge Rd",0,1,N/A
1289418,"December 30, 2018","New Hampshire",Claremont,"132 Chestnut St",0,0,N/A
1288358,"December 30, 2018","New York","Liverpool (Salina)","402 Old Liverpool Rd",0,0,N/A
1288458,"December 30, 2018",Missouri,"Kansas City","E 11th St and Hardesty Ave",0,0,N/A
1288921,"December 30, 2018",Vermont,Bridgewater,"VT 4",0,1,N/A
1288201,"December 30, 2018",Texas,Houston,"15491 Wallisville Rd",1,1,N/A
1288541,"December 30, 2018",Virginia,Lynchburg,"700 block of Norwood St",0,0,N/A
1288337,"December 30, 2018",Illinois,Chicago,"4100 block of W Cullerton St",0,1,N/A
1308468,"December 30, 2018","District of Columbia",Washington,"3500 block of Wheeler Rd SE",0,1,N/A
1288327,"December 30, 2018",Illinois,Chicago,"9400 block of S Eggleston Ave",0,1,N/A
1289320,"December 30, 2018",Louisiana,"New Orleans","Mandeville St and N Derbigny St",1,0,N/A
1288295,"December 30, 2018",Illinois,Chicago,"7900 block of S Vernon Ave",0,1,N/A
1289375,"December 30, 2018","Rhode Island",Providence,"Atwells Ave and Bowdoin St",0,1,N/A
1288288,"December 30, 2018",Illinois,Chicago,"1700 block of W 90th Pl",0,1,N/A
1288286,"December 30, 2018",California,Florin,"Florin Rd and Stockton Blvd",0,1,N/A
1288270,"December 30, 2018","North Carolina",Goldsboro,"Stevens Mill Rd",0,0,N/A
1305833,"December 30, 2018",Pennsylvania,Scranton,N/A,0,0,N/A
1288071,"December 30, 2018",Kentucky,Covington,"Pike St and Main St",1,0,N/A
1289480,"December 30, 2018",Nevada,"Reno (Cold Springs)","18000 block of Spruce Lake Ct",2,0,N/A
1288241,"December 30, 2018",Connecticut,Bridgeport,"211 State St",0,1,N/A
1288246,"December 30, 2018",California,Salida,"5300 block of Stonehart Ln",0,1,N/A
1288243,"December 30, 2018",Connecticut,Bridgeport,"Gregory St",0,0,N/A
1289324,"December 30, 2018",Louisiana,"New Orleans","2300 block of Annette St",0,1,N/A
1288560,"December 30, 2018","West Virginia",Huntington,"1800 block of Doulton Ave",0,1,N/A
1289337,"December 30, 2018",Massachusetts,Springfield,N/A,0,0,N/A
1288709,"December 30, 2018",Pennsylvania,Philadelphia,"1900 block of N Croskey St",0,1,N/A
1288704,"December 30, 2018",Pennsylvania,Philadelphia,"617 W Erie Ave",0,3,N/A
1288507,"December 30, 2018",Pennsylvania,Philadelphia,"5300 block of Wissahickon Ave",0,2,N/A
1288441,"December 30, 2018",Texas,Killeen,"4800 Westcliff Rd",0,0,N/A
1288222,"December 30, 2018","South Carolina",Lexington,"200 Block of Whiteford Way",0,1,N/A
1288224,"December 30, 2018","North Carolina",Randleman,"1029 High Point St",0,1,N/A
1293382,"December 30, 2018",Illinois,Kankakee,"700 block of N 5th Ave",0,0,N/A
1288952,"December 30, 2018","North Carolina",Charlotte,"7600 block of Gwynne Hill Rd",1,0,N/A
1289568,"December 30, 2018",Iowa,Davenport,"1700 block of E 13th St",0,0,N/A
1289276,"December 30, 2018",Missouri,Springfield,"W Mount Vernon St and S Golden Ave",0,1,N/A
1288213,"December 30, 2018","District of Columbia",Washington,"3200 block of  8th St SE",0,0,N/A
1289269,"December 30, 2018",Alabama,Gadsden,"500 block of Padenreich Ave",0,0,N/A
1289262,"December 30, 2018","North Carolina",Gastonia,"Carpenter St",0,2,N/A
1289265,"December 30, 2018",Missouri,"Saint Louis","10400 block of Baron Dr",1,0,N/A
1291763,"December 30, 2018",Pennsylvania,Philadelphia,"1363 E Lycoming St",0,1,N/A
1289255,"December 30, 2018","North Carolina",Durham,"2500 block of S Roxboro St",0,2,N/A
1290174,"December 30, 2018",Massachusetts,Pittsfield,"Franco Terrace",0,1,N/A
1288513,"December 30, 2018",Tennessee,Nashville,"1600 block of 25th Ave N",1,0,N/A
1289285,"December 30, 2018",Missouri,"Kansas City","7500 block of Oakland Ave",1,0,N/A
1288497,"December 30, 2018",Texas,Dallas,"1207 E Red Bird Ln",1,0,N/A
1288545,"December 30, 2018",Virginia,Hampton,"900 block of Ridgeway Ave",1,0,N/A
1288595,"December 30, 2018",Delaware,Wilmington,"500 block of W 11th St",0,0,N/A
1288194,"December 30, 2018",Georgia,Atlanta,"1100 block of Joseph E Boone Blvd",0,1,N/A
